Azure Service,Workload Category,Criticality,RTO Band,RPO Band,Custom RTO Upper Bound,Custom RPO Upper Bound,Recommended HA Strategy,Recommended DR Strategy,Recommended Architecture Pattern,Recommended Replication Approach,Recommended Failover Method,Recommendation Scope,Delivers Local Resiliency,Delivers Zonal Resiliency,Delivers Regional Resiliency,Why This Fits,Key Caveats,Operational Prerequisites,Cost Level,Complexity Level,Primary Diagram Link,Primary Documentation Link,Decision Confidence,Date Reviewed,Region Preference,Topology Preference,Cost Sensitivity,Simplicity vs Resilience
Azure Cosmos DB,Database,Critical,Band D,Band C,00:15,00:05,Use availability zones and multi-region account design aligned to consistency needs,Use multi-write regions where business case justifies it; otherwise use multi-region with tested failover behavior,Multi-region account with SDK-aware routing and backup strategy,Native multi-region replication based on account topology,Automatic routing for healthy regions; region offline or restore in some topologies,Both,Yes,Yes,Yes,Fits globally distributed apps that need low RTO and can invest in topology-aware design.,Single-region accounts do not meet aggressive DR targets; failover timing varies by topology and service-managed action can take an hour or more.,"Preferred regions, consistency review, private DNS validation, restore plan",High,High,,https://learn.microsoft.com/en-us/azure/cosmos-db/disaster-recovery-guidance,Medium,2026-03-25,Single Region,Active-Passive (Hot Standby),Medium,Simplicity
Azure Cosmos DB,Database,Critical,Band D,Band C,00:15,00:05,Use availability zones and multi-region account design aligned to consistency needs,Use multi-write regions where business case justifies it; otherwise use multi-region with tested failover behavior,Multi-region account with SDK-aware routing and backup strategy,Native multi-region replication based on account topology,Automatic routing for healthy regions; region offline or restore in some topologies,Both,Yes,Yes,Yes,Fits globally distributed apps that need low RTO and can invest in topology-aware design.,Single-region accounts do not meet aggressive DR targets; failover timing varies by topology and service-managed action can take an hour or more.,"Preferred regions, consistency review, private DNS validation, restore plan",High,High,,https://learn.microsoft.com/en-us/azure/cosmos-db/disaster-recovery-guidance,Medium,2026-03-25,Single Region,Active-Passive (Hot Standby),Medium,Balanced
Azure Cosmos DB,Database,Critical,Band D,Band C,00:15,00:05,Use availability zones and multi-region account design aligned to consistency needs,Use multi-write regions where business case justifies it; otherwise use multi-region with tested failover behavior,Multi-region account with SDK-aware routing and backup strategy,Native multi-region replication based on account topology,Automatic routing for healthy regions; region offline or restore in some topologies,Both,Yes,Yes,Yes,Fits globally distributed apps that need low RTO and can invest in topology-aware design.,Single-region accounts do not meet aggressive DR targets; failover timing varies by topology and service-managed action can take an hour or more.,"Preferred regions, consistency review, private DNS validation, restore plan",High,High,,https://learn.microsoft.com/en-us/azure/cosmos-db/disaster-recovery-guidance,Medium,2026-03-25,Single Region,Active-Passive (Hot Standby),Medium,Resilience
Azure Cosmos DB,Database,Critical,Band D,Band C,00:15,00:05,Use availability zones and multi-region account design aligned to consistency needs,Use multi-write regions where business case justifies it; otherwise use multi-region with tested failover behavior,Multi-region account with SDK-aware routing and backup strategy,Native multi-region replication based on account topology,Automatic routing for healthy regions; region offline or restore in some topologies,Both,Yes,Yes,Yes,Fits globally distributed apps that need low RTO and can invest in topology-aware design.,Single-region accounts do not meet aggressive DR targets; failover timing varies by topology and service-managed action can take an hour or more.,"Preferred regions, consistency review, private DNS validation, restore plan",High,High,,https://learn.microsoft.com/en-us/azure/cosmos-db/disaster-recovery-guidance,Medium,2026-03-25,Single Region,Active-Passive (Hot Standby),High,Simplicity
Azure Cosmos DB,Database,Critical,Band D,Band C,00:15,00:05,Use availability zones and multi-region account design aligned to consistency needs,Use multi-write regions where business case justifies it; otherwise use multi-region with tested failover behavior,Multi-region account with SDK-aware routing and backup strategy,Native multi-region replication based on account topology,Automatic routing for healthy regions; region offline or restore in some topologies,Both,Yes,Yes,Yes,Fits globally distributed apps that need low RTO and can invest in topology-aware design.,Single-region accounts do not meet aggressive DR targets; failover timing varies by topology and service-managed action can take an hour or more.,"Preferred regions, consistency review, private DNS validation, restore plan",High,High,,https://learn.microsoft.com/en-us/azure/cosmos-db/disaster-recovery-guidance,Medium,2026-03-25,Single Region,Active-Passive (Hot Standby),High,Balanced
Azure Cosmos DB,Database,Critical,Band D,Band C,00:15,00:05,Use availability zones and multi-region account design aligned to consistency needs,Use multi-write regions where business case justifies it; otherwise use multi-region with tested failover behavior,Multi-region account with SDK-aware routing and backup strategy,Native multi-region replication based on account topology,Automatic routing for healthy regions; region offline or restore in some topologies,Both,Yes,Yes,Yes,Fits globally distributed apps that need low RTO and can invest in topology-aware design.,Single-region accounts do not meet aggressive DR targets; failover timing varies by topology and service-managed action can take an hour or more.,"Preferred regions, consistency review, private DNS validation, restore plan",High,High,,https://learn.microsoft.com/en-us/azure/cosmos-db/disaster-recovery-guidance,Medium,2026-03-25,Single Region,Active-Passive (Hot Standby),High,Resilience
Azure Cosmos DB,Database,Critical,Band D,Band C,00:15,00:05,Use availability zones and multi-region account design aligned to consistency needs,Use multi-write regions where business case justifies it; otherwise use multi-region with tested failover behavior,Multi-region account with SDK-aware routing and backup strategy,Native multi-region replication based on account topology,Automatic routing for healthy regions; region offline or restore in some topologies,Both,Yes,Yes,Yes,Fits globally distributed apps that need low RTO and can invest in topology-aware design.,Single-region accounts do not meet aggressive DR targets; failover timing varies by topology and service-managed action can take an hour or more.,"Preferred regions, consistency review, private DNS validation, restore plan",High,High,,https://learn.microsoft.com/en-us/azure/cosmos-db/disaster-recovery-guidance,Medium,2026-03-25,Single Region,Active-Passive (Cold Standby),Low,Simplicity
Azure Cosmos DB,Database,Critical,Band D,Band C,00:15,00:05,Use availability zones and multi-region account design aligned to consistency needs,Use multi-write regions where business case justifies it; otherwise use multi-region with tested failover behavior,Multi-region account with SDK-aware routing and backup strategy,Native multi-region replication based on account topology,Automatic routing for healthy regions; region offline or restore in some topologies,Both,Yes,Yes,Yes,Fits globally distributed apps that need low RTO and can invest in topology-aware design.,Single-region accounts do not meet aggressive DR targets; failover timing varies by topology and service-managed action can take an hour or more.,"Preferred regions, consistency review, private DNS validation, restore plan",High,High,,https://learn.microsoft.com/en-us/azure/cosmos-db/disaster-recovery-guidance,Medium,2026-03-25,Single Region,Active-Passive (Cold Standby),Low,Balanced
Azure Cosmos DB,Database,Critical,Band D,Band C,00:15,00:05,Use availability zones and multi-region account design aligned to consistency needs,Use multi-write regions where business case justifies it; otherwise use multi-region with tested failover behavior,Multi-region account with SDK-aware routing and backup strategy,Native multi-region replication based on account topology,Automatic routing for healthy regions; region offline or restore in some topologies,Both,Yes,Yes,Yes,Fits globally distributed apps that need low RTO and can invest in topology-aware design.,Single-region accounts do not meet aggressive DR targets; failover timing varies by topology and service-managed action can take an hour or more.,"Preferred regions, consistency review, private DNS validation, restore plan",High,High,,https://learn.microsoft.com/en-us/azure/cosmos-db/disaster-recovery-guidance,Medium,2026-03-25,Single Region,Active-Passive (Cold Standby),Low,Resilience
Azure Cosmos DB,Database,Critical,Band D,Band C,00:15,00:05,Use availability zones and multi-region account design aligned to consistency needs,Use multi-write regions where business case justifies it; otherwise use multi-region with tested failover behavior,Multi-region account with SDK-aware routing and backup strategy,Native multi-region replication based on account topology,Automatic routing for healthy regions; region offline or restore in some topologies,Both,Yes,Yes,Yes,Fits globally distributed apps that need low RTO and can invest in topology-aware design.,Single-region accounts do not meet aggressive DR targets; failover timing varies by topology and service-managed action can take an hour or more.,"Preferred regions, consistency review, private DNS validation, restore plan",High,High,,https://learn.microsoft.com/en-us/azure/cosmos-db/disaster-recovery-guidance,Medium,2026-03-25,Single Region,Active-Passive (Cold Standby),Medium,Simplicity
Azure Cosmos DB,Database,Critical,Band D,Band C,00:15,00:05,Use availability zones and multi-region account design aligned to consistency needs,Use multi-write regions where business case justifies it; otherwise use multi-region with tested failover behavior,Multi-region account with SDK-aware routing and backup strategy,Native multi-region replication based on account topology,Automatic routing for healthy regions; region offline or restore in some topologies,Both,Yes,Yes,Yes,Fits globally distributed apps that need low RTO and can invest in topology-aware design.,Single-region accounts do not meet aggressive DR targets; failover timing varies by topology and service-managed action can take an hour or more.,"Preferred regions, consistency review, private DNS validation, restore plan",High,High,,https://learn.microsoft.com/en-us/azure/cosmos-db/disaster-recovery-guidance,Medium,2026-03-25,Single Region,Active-Passive (Cold Standby),Medium,Balanced
Azure Cosmos DB,Database,Critical,Band D,Band C,00:15,00:05,Use availability zones and multi-region account design aligned to consistency needs,Use multi-write regions where business case justifies it; otherwise use multi-region with tested failover behavior,Multi-region account with SDK-aware routing and backup strategy,Native multi-region replication based on account topology,Automatic routing for healthy regions; region offline or restore in some topologies,Both,Yes,Yes,Yes,Fits globally distributed apps that need low RTO and can invest in topology-aware design.,Single-region accounts do not meet aggressive DR targets; failover timing varies by topology and service-managed action can take an hour or more.,"Preferred regions, consistency review, private DNS validation, restore plan",High,High,,https://learn.microsoft.com/en-us/azure/cosmos-db/disaster-recovery-guidance,Medium,2026-03-25,Single Region,Active-Passive (Cold Standby),Medium,Resilience
